t,g,R,Q,P,Sn,SnPrime,anomaly
5819,6173.52441819319,9.54718437920256,0.238385491324137,1.70212059341256e-05,6173.52441819319,8.32381405300683,1
5820,6179.32957326165,5.80515506845832,0.244142263297899,0.000735353482528855,6179.32957326165,8.2333485286667,1
5821,6189.25214043349,9.92256717183874,0.234592416109108,1.15079455701692e-05,6189.25214043349,8.2520413225329,1
5822,6195.8894549153,6.6373144818121,0.266164025049097,0.000348819135482991,6195.8894549153,8.2791995944774,1
5823,6201.61376514307,5.72431022776628,0.241225022968223,0.000787745646669084,6201.61376514307,8.22625483186143,1
5824,6206.86545592764,5.2516907845772,0.230374504349029,0.00120685219717338,6206.86545592764,8.20043304860713,1
5825,6213.61979886989,6.75434294224863,0.277033410397048,0.000322967096883219,6213.61979886989,8.20715322030932,1
5826,6222.75017978988,9.13038091999106,0.272526107267867,2.95212037102319e-05,6222.75017978988,8.17980900632249,1
5827,6232.26474033022,9.51456054033162,0.283226888340038,2.08936031065969e-05,6232.26474033022,8.19521530150241,1
5828,6238.41740163173,6.15266130151344,0.241813102544971,0.000514532695681233,6238.41740163173,8.17049570118167,1
5829,6248.51452147076,10.0971198390332,0.229655593239647,9.46136066206536e-06,6248.51452147076,8.23448649174859,1
5830,6259.09227395421,10.5777524834523,0.236474542471071,6.02455341621476e-06,6259.09227395421,8.20815609421474,1
5831,6264.28985514686,5.19758119264782,0.222236211677936,0.00122894937797145,6264.28985514686,8.15227762827468,1
5832,6274.97848546803,10.6886303211645,0.228106843503861,5.20145861358733e-06,6274.97848546803,8.1963940761402,1
5833,6282.47438412159,7.49589865356685,0.283540662058197,0.000157466410219777,6282.47438412159,8.1176457536972,1
5834,6287.10527171277,4.63088759117843,0.220695247029313,0.00215091898556872,6287.10527171277,8.07344084907514,1
5835,6304.18419621445,17.0789245016833,0.0796861830507751,3.04859937878645e-09,6304.18419621445,8.17078045627757,1
5836,6313.44975213126,9.26555591680098,0.284233092023494,2.68964420019909e-05,6313.44975213126,8.17001841253156,1
5837,6321.52607263556,8.07632050430048,0.284869660530653,8.85410705938135e-05,6321.52607263556,8.17957968086484,1
5838,6336.60799580133,15.0819231657736,0.172300005930953,4.85611860145708e-08,6336.60799580133,8.24601901009894,1
5839,6343.12597868011,6.51798287878197,0.241714277608448,0.000356926100080577,6343.12597868011,8.19381265614779,1
5840,6350.52296811827,7.39698943815846,0.27894859341609,0.000171022196586717,6350.52296811827,8.14160948548342,1
5841,6357.67036379014,7.14739567186853,0.264095809285936,0.000207819841632898,6357.67036379014,8.11931598156644,1
5842,6360.43775401423,2.76739022408982,0.107463129155496,0.00675145191346478,6360.43775401423,8.07145316414915,1
5843,6367.88325488301,7.44550086878272,0.282248945863078,0.000164851303794119,6367.88325488301,8.10592118021261,1
5844,6375.98063099032,8.09737610731031,0.284743994938163,8.66580301169725e-05,6375.98063099032,8.08868400427678,1
5845,6381.944373099,5.96374210868046,0.262368654851729,0.000674359778602979,6381.944373099,8.01354258421891,1
5846,6387.27772648982,5.33335339082297,0.222977044024774,0.00107650042621128,6387.27772648982,8.00071301774114,1
5847,6394.92792735919,7.65020086936794,0.286093995471717,0.000136166012564724,6394.92792735919,7.95805869335208,1
5848,6402.90868094621,7.98075358702254,0.283688104345362,9.70161153656995e-05,6402.90868094621,7.93835894088471,1
5849,6414.08833352318,11.1796525769646,0.25753305841783,3.59394611816707e-06,6414.08833352318,7.98597321188108,1
5850,6424.9744197616,10.8860862384178,0.26313792949247,4.92511380517803e-06,6424.9744197616,8.01098812217371,1
5851,6432.54911542351,7.57469566191875,0.285810029077788,0.000146699602155922,6432.54911542351,8.02297388167098,1
5852,6442.70169321785,10.1525777943398,0.234239599306329,9.1296011207965e-06,6442.70169321785,8.07876899199816,1
5853,6447.81769536084,5.11600214298623,0.233689000463795,0.00140212512277075,6447.81769536084,7.99913814977473,1
5854,6455.1415778186,7.32388245775562,0.28424795205381,0.000187488919768305,6455.1415778186,7.97299075316066,1
5855,6467.33360685283,12.1920290342315,0.175335517182699,8.8907616178133e-07,6467.33360685283,8.01659958283809,1
5856,6481.42996031097,14.0963534581428,0.0917788510507837,6.9306520327922e-08,6481.42996031097,8.05803602178802,1
5857,6491.32059587856,9.89063556759023,0.254412491177434,1.2885164904424e-05,6491.32059587856,8.06856370847162,1
5858,6502.17110408285,10.8505082042878,0.251584838238233,4.87942476225772e-06,6502.17110408285,8.11817020947199,1
5859,6508.55625836224,6.38515427939126,0.26641768441198,0.0004492889935903,6508.55625836224,8.14511739104106,1
5860,6514.76918427053,6.21292590828929,0.26417835658407,0.000529246257599352,6514.76918427053,8.14813020515831,1
5861,6517.48381558669,2.7146313161678,0.132846538486217,0.00879834204619897,6517.48381558669,8.08338574331182,1
5862,6534.00559062727,16.5217750405739,0.0668342099808173,4.46357757927469e-09,6534.00559062727,8.19080359722415,1
5863,6536.94343910202,2.93784847475614,0.150900352466924,0.00799463927768682,6536.94343910202,8.21109224470015,1
5864,6550.12251961833,13.1790805163015,0.156518888028959,2.95777278807762e-07,6550.12251961833,8.23009478685291,1
5865,6561.95307922269,11.8305596043622,0.227899109242678,1.65880705477399e-06,6561.95307922269,8.26704840294104,1
5866,6568.19254643686,6.23946721417618,0.276409832500288,0.000539246464819524,6568.19254643686,8.30957424278058,1
5867,6576.06218252286,7.86963608599992,0.278967046754897,0.000106613788973489,6576.06218252286,8.36147051021202,1
5868,6588.85473660834,12.7925540854767,0.215512093319113,5.99426579822089e-07,6588.85473660834,8.40936246518437,1
5869,6592.98554148686,4.13080487851561,0.156204641769555,0.00251019910646628,6592.98554148686,8.3605401412149,1
5870,6599.82838232351,6.84284083665678,0.261018772411678,0.000278524707567052,6599.82838232351,8.35065322029166,1
5871,6610.25244913554,10.4240668120216,0.227155524435392,6.74852106582609e-06,6610.25244913554,8.44492912029941,1
5872,6622.22029857747,11.9678494419366,0.248109565628125,1.57424577180308e-06,6622.22029857747,8.50079354415205,1
5873,6635.6858167804,13.4655182029242,0.112325719934106,1.59396565445859e-07,6635.6858167804,8.46467727259403,1
5874,6647.96894155986,12.28312477946,0.163712662854799,7.57859955973076e-07,6647.96894155986,8.50676711043016,1
5875,6654.12942371289,6.1604821530367,0.237389724996142,0.000501185516914848,6654.12942371289,8.5130456053928,1
5876,6658.68325550945,4.55383179655954,0.227658937209475,0.00239651793400068,6658.68325550945,8.46357291323757,1
5877,6665.34570216975,6.66244666030281,0.274818354802841,0.000351222164352083,6665.34570216975,8.4723681440471,1
5878,6669.5915943387,4.24589216894627,0.210191582024001,0.00301056341177081,6669.5915943387,8.46177593067998,1
5879,6679.83832623645,10.2467318977482,0.239921305268161,8.51078647527076e-06,6679.83832623645,8.477773407756,1
5880,6688.67749272623,8.83916648978348,0.274877415834285,3.98416969876919e-05,6688.67749272623,8.42552762073882,1
5881,6697.29728819216,8.61979546592305,0.272486761706167,4.91830890091736e-05,6697.29728819216,8.50124478036328,1
5882,6708.97042810134,11.6731399091899,0.195428067016151,1.66497105327092e-06,6708.97042810134,8.47500749033158,1
5883,6722.67027380415,13.6998457028063,0.205720919133091,2.30946329555157e-07,6722.67027380415,8.53458489918265,1
5884,6729.80207088235,7.13179707819882,0.269843548054432,0.000215681016385877,6729.80207088235,8.5414463672734,1
5885,6738.01273735879,8.21066647643815,0.279581749194986,7.59734195293506e-05,6738.01273735879,8.58685918694257,1
5886,6748.67331180641,10.6605744476218,0.278613767527374,6.53392156065613e-06,6748.67331180641,8.60340332028711,1
5887,6755.39749713506,6.72418532865425,0.26658474899502,0.000320301311391284,6755.39749713506,8.59526827940047,1
5888,6768.05416390396,12.6566667688988,0.229653629432225,7.31733227260487e-07,6768.05416390396,8.65241287100133,1
5889,6772.81241303188,4.75824912791895,0.164701125876798,0.00141323774518679,6772.81241303188,8.6502507495857,1
5890,6782.57921237188,9.76679933999758,0.281638191831486,1.61444958683573e-05,6782.57921237188,8.63486232296884,1
5891,6784.12912594184,1.54991356995836,0.066032929002476,0.0140165667867203,6784.12912594184,8.56012381828666,1
5892,6789.91740343353,5.78827749169716,0.244790123743144,0.000749854353938016,6789.91740343353,8.56725495460126,1
5893,6802.48160499759,12.5642015640582,0.236735199497002,8.27369349258871e-07,6802.48160499759,8.57602525776323,1
5894,6808.8046658638,6.32306086620373,0.244288369735526,0.000438361443446421,6808.8046658638,8.57070330396186,1
5895,6815.09814816382,6.29348230002573,0.262331750924598,0.000484871014767536,6815.09814816382,8.52497023879557,1
5896,6819.32908367049,4.2309355066678,0.205617516254094,0.00298942846132526,6819.32908367049,8.47648535805821,1
5897,6826.39350618683,7.06442251634193,0.259761325117216,0.000222092950843318,6826.39350618683,8.4463252667988,1
5898,6838.88819573885,12.4946895520186,0.207816693198618,7.78584411971891e-07,6838.88819573885,8.53376345008512,1
5899,6843.83018783612,4.94199209726998,0.187751296648367,0.00134061183038915,6843.83018783612,8.49715107341928,1
5900,6854.85702927398,11.0268414378617,0.276099228124833,4.48919843890994e-06,6854.85702927398,8.53650966594379,1
5901,6859.66729948371,4.81027020973032,0.201532490534463,0.00164161481716653,6859.66729948371,8.47976765017004,1
5902,6871.91623569061,12.2489362068943,0.240775176112894,1.15336377086457e-06,6871.91623569061,8.5147719398969,1
5903,6881.21663105005,9.30039535944447,0.264949069355967,2.42131902406638e-05,6881.21663105005,8.54727680190382,1
5904,6890.2593959998,9.04276494974662,0.250687629065968,2.96421693475707e-05,6890.2593959998,8.57122213034398,1
5905,6894.76167425006,4.50227825026007,0.178152719584086,0.00197459419701056,6894.76167425006,8.50033873959981,1
5906,6901.3036905719,6.54201632183825,0.267564194177359,0.000385714891280708,6901.3036905719,8.46039638667362,1
5907,6918.03927802185,16.7355874499562,0.092245440221286,4.97475419431251e-09,6918.03927802185,8.54845020026703,1
5908,6925.86778545255,7.82850743070173,0.267183443381698,0.000106397632384144,6925.86778545255,8.52869578245216,1
5909,6931.65910337889,5.79131792633442,0.258003525265478,0.000787931062028662,6931.65910337889,8.45482805436206,1
5910,6938.60373143024,6.94462805135137,0.251640089692596,0.000242530403739685,6938.60373143024,8.43594145740885,1
5911,6947.81166970107,9.20793827083395,0.247956279509046,2.48552611509429e-05,6947.81166970107,8.49230499221221,1
5912,6951.17738397195,3.3657142708776,0.166740931162867,0.00575878794649419,6951.17738397195,8.38269158698991,1
5913,6957.37620533252,6.1988213605718,0.269584417468152,0.00054774809306311,6957.37620533252,8.37183352940261,1
5914,6967.81818889756,10.4419835650375,0.231881272578261,6.76658953462588e-06,6967.81818889756,8.35704660866948,1
5915,6981.04111395216,13.2229250545978,0.114355274104546,2.06829657785842e-07,6981.04111395216,8.43981216651964,1
5916,6988.27860790358,7.23749395142026,0.269184400943262,0.000193573634024392,6988.27860790358,8.43308005375225,1
5917,6994.49405685716,6.21544895357985,0.206863201583204,0.000413378665405481,6994.49405685716,8.37695096794256,1
5918,7009.82549612321,15.3314392660462,0.203777582517676,4.47504011620916e-08,7009.82549612321,8.45848262309217,1
5919,7020.49755722906,10.6720611058523,0.211997832222068,4.9148941752068e-06,7020.49755722906,8.46973139035867,1
5920,7025.7457159265,5.24815869744005,0.230863765616075,0.0012136945805229,7025.7457159265,8.46416142664848,1
5921,7035.85023446438,10.104518537881,0.25516752098105,1.04349110426324e-05,7035.85023446438,8.4659809403089,1
5922,7044.3787561927,8.52852172832373,0.272184988733485,5.38237861616933e-05,7044.3787561927,8.48489301277402,1
5923,7051.51687445744,7.13811826473804,0.266692716320871,0.000211819423270141,7051.51687445744,8.49903109314374,1
5924,7058.57877007799,7.06189562054593,0.24994787391245,0.000214243249673812,7058.57877007799,8.51713314150343,1
5925,7075.09549972909,16.5167296511053,0.126635710329322,8.50024892962554e-09,7075.09549972909,8.614757008592,1
5926,7084.95571918193,9.86021945284095,0.230243773977458,1.20212324922021e-05,7084.95571918193,8.6220553939205,1
5927,7092.36061280552,7.40489362358607,0.26988562603245,0.00016416301324649,7092.36061280552,8.60095872475305,1
5928,7097.9282221784,5.56760937287702,0.244956421655945,0.000935635736230294,7097.9282221784,8.59510820546669,1
5929,7113.02498514257,15.0967629641744,0.0826387562076572,2.29478985934298e-08,7113.02498514257,8.6451046367181,1
5930,7121.21993745666,8.19495231408876,0.260037936793775,7.17817665484111e-05,7121.21993745666,8.62127663502446,1
5931,7124.40430979218,3.18437233552305,0.149955752825273,0.00620880182125904,7124.40430979218,8.60114454645321,1
5932,7130.28912827164,5.88481847945845,0.205509940510549,0.000571595289205719,7130.28912827164,8.55310642803615,1
5933,7143.68677752606,13.3976492544132,0.202753895636564,3.0792437291906e-07,7143.68677752606,8.61212393404462,1
5934,7149.55100043808,5.86422291202174,0.245163734339703,0.000696075866312953,7149.55100043808,8.62445728725305,1
5935,7157.90428341299,8.35328297491596,0.266575552059132,6.28109866545901e-05,7157.90428341299,8.53720087198538,1
5936,7163.17995742103,5.27567400803455,0.242286912116677,0.00123917842944206,7163.17995742103,8.49730205289772,1
5937,7170.2539640407,7.07400661966959,0.26566009837667,0.00022496983472492,7170.2539640407,8.48727891405141,1
5938,7175.5975802648,5.34361622410772,0.206095245849512,0.000984838309890348,7175.5975802648,8.38989584463476,1
5939,7182.99858478804,7.401004523237,0.267630223371824,0.000163425465838567,7182.99858478804,8.39872606107931,1
5940,7199.76953402782,16.7709492397814,0.112915178024748,5.8778921401621e-09,7199.76953402782,8.49246565909554,1
5941,7204.97986935162,5.21033532379581,0.237912594114651,0.00129896530821924,7204.97986935162,8.47309505561482,1
5942,7210.88294832856,5.90307897694381,0.25512851178034,0.000696761859936707,7210.88294832856,8.50445194314337,1
5943,7218.89708635077,8.01413802221084,0.269822133376053,8.92445392054383e-05,7218.89708635077,8.51013831467765,1
5944,7226.60374870223,7.70666235145496,0.257193993762632,0.000115691083693762,7226.60374870223,8.5062311771191,1
5945,7236.63590551178,10.0321568095513,0.214448710881089,9.42785937320949e-06,7236.63590551178,8.5469153241278,1
5946,7244.15392789014,7.51802237836264,0.26608164647147,0.000144537082933488,7244.15392789014,8.56876201400321,1
5947,7248.64197757645,4.48804968630727,0.197701073596289,0.00222266399516859,7248.64197757645,8.5371405021726,1
5948,7257.36882454163,8.72684696517657,0.267814977063539,4.34323550666145e-05,7257.36882454163,8.54460143595414,1
5949,7261.34902548836,3.98020094673583,0.181080777397154,0.00338293024034491,7261.34902548836,8.47260691965185,1
5950,7268.49311171788,7.14408622951387,0.258588062276137,0.000204160275961645,7268.49311171788,8.43518691956281,1
5951,7273.4768871313,4.98377541342275,0.208238027012053,0.00142604713099122,7273.4768871313,8.40927771707785,1
5952,7282.66752024748,9.19063311617803,0.259535499463567,2.64700963321574e-05,7282.66752024748,8.39965827029623,1
5953,7289.82189305387,7.15437280639608,0.26479531396321,0.000206921521869805,7289.82189305387,8.42004197693033,1
5954,7302.68757005621,12.8656770023338,0.212350977310434,5.48986589864988e-07,7302.68757005621,8.47545992237611,1
5955,7309.88824033907,7.20067028286328,0.266546036430607,0.000198866146824655,7309.88824033907,8.42554633486243,1
5956,7316.79098931,6.90274897093009,0.261446696058741,0.000262758860567698,7316.79098931,8.3536102899903,1
5957,7325.39540533317,8.60441602317073,0.272049788051352,4.98652491166602e-05,7325.39540533317,8.34074809454611,1
5958,7331.97167014423,6.57626481106412,0.269954495078255,0.000376058183949702,7331.97167014423,8.29800566061387,1
5959,7340.20164373117,8.22997358693421,0.261865071374635,6.97983987108852e-05,7340.20164373117,8.31645385368931,1
5960,7347.36770319671,7.16605946554317,0.268424355939084,0.00020732030393703,7347.36770319671,8.32598518926185,1
5961,7355.14881067626,7.78110747954558,0.273753879639425,0.000114305793083958,7355.14881067626,8.37664995089563,1
5962,7361.86957881537,6.72076813911633,0.272299197617838,0.000328287120501698,7361.86957881537,8.27863988188105,1
5963,7369.09733665314,7.22775783776758,0.277581287946449,0.000201564869190075,7369.09733665314,8.32153897551118,1
